-1.9485
-0.29849
9.5394
8.2783
6.7981
-7.2642
-13.43
-2.5242
3.6578
-14.383
7.7501
-7.0274
-9.0219
4.4525
1.3419
-8.8431
-2.3508
-2.4069
5.6167
-1.519
12.518
4.3901
4.5318
-0.623
3.9483
5.8762
0.53804
-3.2452
-10.585
-0.73912
6.5424
-4.2557
4.6264
-1.3246
-0.59279
10.682
-2.2891
4.5919
2.4867
2.2833
-0.76025
5.3898
6.3991
-7.0161
-5.9465
6.4814
-5.2099
3.4988
-6.5011
-12.541
7.0012
3.6541
-5.9869
-5.2087
2.7658
4.4936
1.7479
5.9436
-7.3567
3.7931
